Text,User,Date,Time
RT @UMassMLacrosse: ICYMI - We closed out the regular season on Friday with our fourth straight Garber Field victory to finish the year 5-3…,warriorlax,2023-05-01,15:30:47
"RT @UMassBaseball: Split the doubleheader with St. Bonaventure today, as we claimed a 7-6 victory in game one, before falling 7-5 in game t…",RichSlate,2023-04-30,07:53:26
RT @UMassMLacrosse: Total team effort tonight helped us secure an A-10 Tournament berth - 10 different goal scorers with Mike Tobin's 5 poi…,Dun44242977John,2023-04-29,16:43:10
"🎓 𝓢𝓮𝓷𝓲𝓸𝓻 𝓓𝓪𝔂 🎓

🆚 George Mason
📍 Amherst, Mass.
⏰ 12 PM
📺 ESPN3
💻 https://t.co/SnGEgq287y
📊 https://t.co/W824xcuqLT

#Flagship 🚩 https://t.co/yhrqHxcDyR",UMassLacrosse,2023-04-29,13:15:44
"Go get ‘em @EvanDeck10 ‼️

#Flagship 🚩 https://t.co/TadLvse4Tp",UMassFootball,2023-04-30,16:15:37
"Split the doubleheader with St. Bonaventure today, as we claimed a 7-6 victory in game one, before falling 7-5 in game two

We finish the weekend with a 2-1 series win

📰 https://t.co/EW6MyKwB0z

#Flagship 🚩 https://t.co/rhRxPK9riq",UMassBaseball,2023-04-30,00:49:29
"RT @UMassMBB: 𝒮𝒾𝑔𝓃𝑒𝒹 🖊

See you soon, @Jaylencurry0 👀

🔗 https://t.co/AkCwYU8o6Y

#Flagship 🚩 https://t.co/UuhVWnFyv4 https://t.co/0HMMfYF7…",FightMA247,2023-05-03,19:56:35
"RT @CoachMLiv: .@UMassFootball  ➡️ Ocean State 

Let’s have a day ‼️ 

🌊🌊🌊🚩🚩🚩

#dUdeMASS #Flagship #TheRide https://t.co/9Jh3EVzkYB",dUdeMassRecruit,2023-05-03,14:15:06
"All aboard another week in paradise. ⚓ #keywest #westernschooner #flagship 📷 @ahlexdiego

More: https://t.co/QtRb8xssq5
Follow us: @PartyInKeyWest
Hashtag us: #PartyInKeyWest https://t.co/b0aphEcIwa",PartyInKeyWest,2023-05-01,15:26:26
"RT @UMassFootball: Next stop, Green Bay 🧀

Congrats to our guy @ellism_2 on his Minicamp Invite with the @packers!

#Flagship 🚩 https://t.c…",AdrianHopper33,2023-05-03,06:08:38
"RT @TechFeed10: Motorola is Finally Bringing a Real Flagship Contender to the US
https://t.co/LT3dDWnpQe

#Techbase #TechbaseNigeria #Techb…",xvlOG,2023-05-02,15:39:03
"@SUBWAY can you explain this?
#SubwayPakistan #Sandwich #MarketingDigital #Food #retail #flagship #ChainProject #brand #Salad https://t.co/wZWJOnXPDb",Shahrozabbasi26,2023-05-01,15:16:41
"Yea buddy‼️ 

What a privilege it is to be on the road for @UMassFootball in the Bay State‼️

The @dunkindonuts is still hot &amp; the #MidDayRide is well underway. 

👀 for the next great Minutemen 👀

#Flagship #dUdeMASS 🚩🏟️🏔️🏈 https://t.co/CFboXcxF2g",CoachMLiv,2023-05-01,13:53:04
"ICYMI - We closed out the regular season on Friday with our fourth straight Garber Field victory to finish the year 5-3 at home 🦍

🔜 @atlantic10 Tournament

#GorillaLacrosse🦍 x #Flagship🚩 https://t.co/m4iB3fNpDW",UMassMLacrosse,2023-04-30,17:19:05
"A Pantoja RBI scores Whittier as UMass gets a run back

🔼4⃣ | MC 2, UMass 1

#Flagship🚩",UMassSoftball,2023-05-03,19:58:31
"Spring Game Vibes 💯

#Flagship 🚩 https://t.co/PLJIeIJ2gV",UMassFootball,2023-04-30,01:20:14
"RT @UMassHockey: 🚨Most Gifts Challenge🚨

Calling on ALL UMass Hockey supporters to show up 11:00 a.m. - 12:00 p.m. &amp; help us win 🥇 the Most…",Nana93492588,2023-04-27,17:31:18
"RT @UMassMSoccer: Head Coach Fran O'Leary has a message for all UMass Men's Soccer supporters!⚽️

#UMassGives #Flagship 🚩

🔗https://t.co/6P…",DavidWrightUSSF,2023-04-26,16:14:15
"Special shout-out to Best Buddies of Amherst Regional HS for allowing us the opportunity to engage in the community! 

#Flagship🚩 https://t.co/A7sisKEjPR",wick_ashleigh,2023-04-24,23:57:06
"UMassGives has officially started and Ryan Bamford is calling on you to support Massachusetts Athletics!

#UMassGives #Flagship🚩

🔗 https://t.co/W4uTpuE7qp https://t.co/OndMsyNHE0",UMassAthletics,2023-04-26,13:00:00
"UMass Gives is officially underway and the time to support UMass Field Hockey is now! Together, we can make an impact on the future of our Minutewomen.

#UMassGives #Flagship 🚩

🔗https://t.co/G84jkGGISJ https://t.co/wzCvV6hqrG",UMassFH,2023-04-26,04:20:00
"Join @carlemuseum for Multilingual May, a special storytime series celebrating linguistic diversity! From 5/3 to 5/13, #UMass students in Tal Goldfajn’s Community, Storytelling, and Translation course will lead storytimes in Arabic, Mandarin, Quechua, and Spanish. https://t.co/gJBXOSYBEt",carlemuseum,2023-05-01,15:37:38
"We are 3️⃣ days away from College Decision Day, May 1! 
Say yes to @UMassAmherst, tag us in your admission decision posts, and use the hashtag #UMass2027 🎉.
#umassamherst #umass #umassadmissions https://t.co/1hRP87EFu1",UMassAdmissions,2023-04-28,16:02:28
"We are 4️⃣ days away from College Decision Day, May 1! 
Why UMass? How about our No. 1 dining and abundance of academic opportunities! 
Celebrate your admission decision with us by using the hashtag #UMass2027, and tagging us in your posts 🎉.
#umassamherst #umass #umassadmissions https://t.co/3waVWZqHMV",UMassAdmissions,2023-04-27,16:02:24
"Senior Day! 🌟

Presented by @MassGenBrigham

🆚 @GW_Softball
📍 Amherst, Mass. (Sortino Field)
⏰ 10 a.m.
📊 https://t.co/7DeoSs8kYm

#Flagship 🚩 https://t.co/EXCxxR3sKI",UMassSoftball,2023-04-29,13:00:02
"⚔️ in the trenches

#Flagship 🚩 https://t.co/aYEE9MLOCu",UMassFootball,2023-04-27,17:32:50
Good morning #UMass! https://t.co/10g3tgFj2V,Nana93492588,2023-04-30,12:26:41
RT @UMassAmherst: “I chose to major in psychology because I want to help individuals in the Hispanic community with mental health issues.”…,CNS_UMass,2023-05-01,18:46:50
Looking forward to seeing another great addition to @UMassMBB #flagship https://t.co/nNwhb3bob2,BillVaughn1,2023-04-30,17:03:16
"#ISPOR Marks 25th Anniversary of #Flagship #Journal #Value in #Health
https://t.co/toreTcOx1t",newswise,2023-05-02,13:02:08
"Join us in wishing Jess Collantes a happy birthday! 🥳

#Flagship 🚩 https://t.co/1SA6JKYVWJ",UMassWSoccer,2023-04-26,14:30:00
"UMass Tennis head coach, JC Nunez has a message for you!🎾

#UMassGives #Flagship🚩

🔗https://t.co/B6SpAipV8V https://t.co/4By0oYvlkY",UMassTennis,2023-04-26,14:30:00
"Ready for another #A10BASE road series! ⚾️

🆚 St. Bonaventure
📆 Fri., Apr. 28 // Sat., Apr. 29 // Sun., Apr. 30
📍St. Bonaventure, N.Y.
🏟 Handler Park
⏰ 10 a.m. // 12 p.m. // 12 p.m.
📰 https://t.co/Sl1798e019

#Flagship 🚩 https://t.co/BBgndqEHQe",UMassBaseball,2023-04-27,16:19:38
"You could keep scrolling OAR you could click the link below to support UMass Rowing over the next 2⃣Days!

#UMassGives #Flagship🚩

🔗https://t.co/FoYM9bE302 https://t.co/ukEBVnb6Ro",UMassRowing,2023-04-26,04:30:00
"RT @UMassAthletics: Fans, don't miss out on this FREE, non-ticketed event!

Be there Saturday to get a first look at the 2023 @UMassFootbal…",lisaalbert97,2023-04-26,00:59:12
"We are thrilled by the support we’ve received from our community so far for #UMassGives 🥳

Help us reach our goals again this year! 📝

Learn more and support: https://t.co/eNGAQM3RpY https://t.co/kfJbKa189j",CNS_UMass,2023-04-27,18:30:00
"Singles Update: Fordham 2, UMass 0

1️⃣ Hack 5-7, 0-5 ⬇️
2️⃣ Senli 1-6, 4-3 ⬇️
3️⃣ Krasakova 6-4, 2-5 ⬆️
4️⃣ Napadiy 3-6, 0-6 ❌
5️⃣ Jonglertrakul 7-6, 1-1 ⬆️
6️⃣ Cannon 6-2, 3-6 ⬆️

#Flagship 🚩",UMassTennis,2023-04-29,15:22:10
"Hobart scores the first two goals of the second quarter to pull in front, 6-5.

9:49 left in the half.

#GorillaLacrosse🦍 x #Flagship🚩",UMassMLacrosse,2023-04-28,21:38:26
"Friday morning baseball...⁉️ Friday morning baseball‼️⚾️

🆚 St. Bonaventure
📍 St. Bonaventure, N.Y.
🏟 Handler Park at McGraw-Jennings Field
⏰ 10 a.m.
📊 https://t.co/PkfBHp9o1d 

#Flagship 🚩 https://t.co/qhkepcwGQT",UMassBaseball,2023-04-28,11:37:01
"We will be hosting the final home Atlantic 10 Conference matchup of the season tomorrow and Saturday at Sortino against George Washington!

🔗 https://t.co/ZvBuM3FasA

#Flagship 🚩 https://t.co/trsmeMDTOb",UMassSoftball,2023-04-27,15:12:00
"RT @MC_SamBam: Thankful 🤝🏾 &amp; Grateful 🙏🏾.  
#Flagship🚩",TatumAmani,2023-04-27,00:46:37
"Final from game one. 

Game two coming up shortly...

#Flagship🚩 https://t.co/UW6kNrxpS8",UMassSoftball,2023-04-26,19:33:55
"LeSieur sets 'em down 1-2-3 as the Minutemen head to the bottom of the 1st!

M1 | UMass 0, Siena 0

#Flagship 🚩",UMassBaseball,2023-04-26,19:07:02
"The match is set, UMassGives has officially started! Support UMass Tennis over the next 2⃣days of giving!

#UMassGives #Flagship🚩

🔗https://t.co/B6SpAipV8V https://t.co/eUipxi7Weg",UMassTennis,2023-04-26,04:20:00
"A good day for a dub!

#Flagship 🚩 https://t.co/C2EbjEpEjz",UMassBaseball,2023-04-25,21:51:13
"Today's starting lineup 🆚 Hartford!   

Skagerlind | CF  
MacLean | 1B  
Luttazi | DH  
Hanson | RF 
Tichy | LF  
Blumenthal | 3B 
Hill | SS 
Pearsons | 2B 
Given | C     

Tyler Dalton takes the mound to start!  ⚾️

#Flagship🚩",UMassBaseball,2023-04-25,18:41:02
"RT @FightMA247: Defense in White, offense in Maroon today in some old school New England football weather for the annual spring game #UMass…",TheCursiveU,2023-04-29,15:47:13
RT @UMassAmherst: From the class of 1919 to the class of 2019—a lot has changed in the past 100 years. You have an opportunity to help forg…,Nana93492588,2023-04-27,16:50:46
Hello everyone!🧫🧬🔬⚗️🧪Biochemistry Club is participating in this years #UMassGives and our power hour is 8 p.m. - 9 p.m. TODAY! Please donate using the link below and read more about our club’s mission. Thank you for your support! https://t.co/bo0TJwUWD3,UMassBMBClub,2023-04-27,18:39:29
"Congratulations to our Challenge Winners! 🏆

🥇@UMassBaseball ⚾️
🥈@UMassHockey 🏒
🥉@UMassMSoccer ⚽️

Less than 1️⃣2️⃣ hours left in #UMassGives!

🔗https://t.co/W4uTpuEFfX https://t.co/1HCrnrDAAv",UMassAthletics,2023-04-27,16:30:00
RT @UMassUWiL: Thank you for your support this morning! Let's keep it going! Every contribution empowers students with opportunities. You c…,caquino7,2023-04-27,16:43:10
"Thank you, @CityLine5 and @KarenHolmesWard, for inviting @UMassBoston Chancellor Emeritus Keith Motley and me to talk about this week's dedication of the J. Keith and Angela Motley Residence Hall. A well-deserved honor for two special people. #UMass #UMassBoston https://t.co/6AukeREKrx",MartyMeehan,2023-04-29,14:39:22
"RT @UMassUWiL: Welcome to Day 2 of #UMassGives! We still have a whole day to gather support for students like Emmi, who speaks highly of th…",annsaxtonmurphy,2023-04-27,16:20:41
❤️ Honored to be an Alumni! #Umass @UMassBostonHED @UMassBoston https://t.co/rMyVVVjc3e,askimari,2023-04-24,22:42:26
"Recap and statistics from today's double header against URI

🔗 https://t.co/eHmOlorl7H

#Flagship 🚩 https://t.co/Mja7kWqcXT",UMassSoftball,2023-04-26,23:22:43
RT @TheJimmyFund: We will be forever inspired by Heather Walker and the #Move4Heather movement.💙,DrJohnCav,2023-04-27,16:47:29
"@shewless11 @CurryHicksSage How cool are these guys at #UMass ? The coaches, the players, the fan base?
I'm addicted cuz my husband went. It's the best of families. 
@rodgers_isaiah has always been in touch with his family. I remember when we thought he was leaving. We spent a lot of time talking to him.❤️",Nana93492588,2023-04-27,15:30:06
"UMass Memorial Medical Group Physicians is Hiring for a DEVELOPMENTAL &amp; BEHAVIORAL PEDIATRICIAN.  #CovidHiring #PhysicianJobs #AcademicJobs #SurgeonJobs #MedicineJobs #HospitalJobs
@UMassMemorial @EricDicksonCEO @UMassMemorialHR #UMass
https://t.co/sOjVLYGQGX #job",UMassMDRecruit,2023-05-02,07:23:43
"RT @UMassAmherst: Champion trees are standouts, the biggest and best of their species in Massachusetts. #UMass has nine on their campus. Jo…",Net2Ayurveda,2023-04-30,09:42:29
".After top of the 1st 

Rutgers prep pushes across 2 

Making it 2-0 Rutgers Prep headed to the bottom of the 1st

#Umass commit ‘23 LHP Jason Cozzi (Bridgewater-Raritan) does strike out 1 

@PBRNewJersey https://t.co/gzq85KC1tj",DanValerio3,2023-04-27,20:24:12
"RT @UMassGradSchool: It's Day 2 of #UMassGives!

Giving today will help us grow two wonderful programs.

The Spaulding-Smith Fellowship 
Th…",UMassCHC,2023-04-27,17:32:10
"RT @NBCSCeltics: Celtics wearing shirts honoring Heather Walker tonight 💚 @Celtics 

#Move4Heather https://t.co/nilrV9aRs4",tvtoomuch,2023-04-28,01:04:36
"Champion trees are standouts, the biggest and best of their species in Massachusetts. #UMass has nine on their campus. Join Head of Grounds Todd Cournoyer @UMassFacilities for a closer look at three of them. #ArborDay #ArborDay2023 @arborday @AmericanForests https://t.co/wRXHVoP9zZ",UMassAmherst,2023-04-28,20:38:35
"RT @UMassAmherst: @UMass @DulyNotedUMass ends #UMassGives on a high note, winning Power Hour #8! 🎶 Let's keep the momentum going! #GiveHappy",TrumpSumpPump1,2023-04-28,03:41:56
"#A10WLAX Defensive Player of the Week honor number ✌️ for Hannah this season!

Heller caused a team-high 3 turnovers and secured 3 draw controls in Saturday’s win at Saint Joseph’s!

🔗 https://t.co/hiTXtu5Uh9

#Flagship 🚩 https://t.co/GbFwn9w9BG",UMassLacrosse,2023-04-24,20:17:27
"Can rainbows form in a circle? Henry, age 7, from Cambridge, MA, asks @ConversationUS. To help answer, @UMassLowell Professor of #physics Partha Chowdhury explains the fun facts of rainbows &amp; whether they can form a circle or not: https://t.co/g8YZR1hfOE 🌈 #UMass #themoreyouknow",UMass,2023-04-26,17:13:03
"Keep those donations coming in CHC! Today is the last day of #UMassGives, help support our students and the Honors College community! Donations of any size are welcome and will be used towards scholarships for our students. Click the link to give: https://t.co/ycgUHbz4U4 https://t.co/0hRm4dnPBv",UMassCHC,2023-04-27,17:15:14
"We are only 7 GIFTS away from unlocking our Student Challenge! When 125 students give back, Sandy Barbour '83 will generously contribute $250,000!🫶 Tag an Isenberg student who still needs to donate⬇️ #UMassGives #IsenbergGives https://t.co/DxOA7Mv8re",IsenbergUMass,2023-04-27,18:08:12
"There is NO WAY, the Celts don't win tonight. C's in 5 #Move4Heather #Green18 #CelticPride #NBAPlayoffs #BrotherlyLove #ForTheLoveOfPhilly https://t.co/4DG7mqcSd3",ocho_bingo,2023-05-03,16:40:52
"Hey, #UMassAmherst community: Now would be an excellent time to support our independent student journalists @MDCollegian! 
📰💻📷🎤 https://t.co/1omKpD1smj",MaureenTurnerWM,2023-04-26,22:20:06
"Join us tonight at 4pm for a reception and gallery talk for our new exhibit: “Look who’s shining again (Oh My My MY)” by Brooklyn-based artist @kidcadaver Olalekan Jeyifous. This event is free and open to the public!

#umassamherst #umass #designgallery … https://t.co/5l0sYqYIef https://t.co/TTZdeEUemf",UMassArch,2023-04-24,19:25:34
"📣📣 THREE HOURS LEFT OF #UMASSGIVES! 📣📣

➡️➡️ https://t.co/suWLyaD8xI ⬅️⬅️ https://t.co/PXDkbnTvpf",IsenbergUMass,2023-04-28,01:00:35
Can’t make it to today’s @UMassFootball spring game but I’m there in spirit! Tell the bros I say what’s up!! Good luck today fellas! #UMass https://t.co/sd2Gzx9RpZ,BrandonLondonTV,2023-04-29,14:28:13
"RT @TheMassCo: 👀👀👀👀👀

We’ve sold around 25 of these so far, raising over $500 for #UMass 🏀 Athletes…order deadline is 5/11! All proceeds go…",Nana93492588,2023-04-28,14:32:43
"RT @UMassLacrosse: Our ✌️ #A10WLAX All-Rookie Team members 👏

#Flagship 🚩 https://t.co/olvMszgT51",RichSlate,2023-05-03,19:52:59
"𝒮𝒾𝑔𝓃𝑒𝒹 🖊

See you soon, @Jaylencurry0 👀

🔗 https://t.co/AkCwYU8o6Y

#Flagship 🚩 https://t.co/0HMMfYF7X9",UMassMBB,2023-05-03,19:46:35
"RT @ValdamarTBrower: Panhandle Day✌🏽
📍Panama City, Florida❗️
Looking for disciplined SAVAGES ‼️
U were, U are, U WILL BE, UMASS❤️
#Flagship…",robarmstrong41,2023-05-02,18:27:22
"Final from Handler Park:

St. Bonaventure 7, UMass 5

#Flagship 🚩",UMassBaseball,2023-04-29,22:06:51
"#A10WLAX Championship play begins on Friday! 🙌

The #1 seed Minutewomen will take on the winner of #4 Davidson and #5 George Washington.

#Flagship 🚩
https://t.co/CriFNWURgw",UMassLacrosse,2023-04-29,20:18:42
RT @CRussell3_: Blessed To Receive An Offer From The University Of Massachusetts! #flagship🤎❤️ @Coach_Casula @CoachMichaelee @CoachVerne @m…,mnw_fb,2023-05-03,08:27:11
"- only 160 sleeps until @ToledoFB visits @UMassFootball at McGuirk -
#UMassTwitter #Flagship🚩 https://t.co/ZooYjcx39W",TheCursiveU,2023-04-30,16:21:52
"RT @UMassLacrosse: 🎓 𝓢𝓮𝓷𝓲𝓸𝓻 𝓓𝓪𝔂 🎓

🆚 George Mason
📍 Amherst, Mass.
⏰ 12 PM
📺 ESPN3
💻 https://t.co/SnGEgq287y
📊 https://t.co/W824xcuqLT

#Fl…",bbruins1011,2023-04-29,19:07:46
"RT @UMassLacrosse: The Minutewomen lead by 13 going into the half!

#Flagship 🚩 https://t.co/FppOUPJLq1",Nana93492588,2023-04-29,17:08:55
"This was our view out of the Carousel Lounge on #MSCVirtuosa as we prepared to disembark.  🙂👍

#cunard #cunarder #qm2 #stern #southampton #flagship #nauticallyspeaking https://t.co/EgVsFoJ3AT",nauticallyspeak,2023-04-30,22:38:47
"RT @UMassLacrosse: The #A10WLAX Defensive Player of the Year ⤵️

✨ Audra Tosone ✨

#Flagship 🚩 https://t.co/jM10AHmNyU",RichSlate,2023-05-03,19:53:13
